timestamp,ret,equity,drawdown,benchmark_equity,active_ret
2025-02-21,0.009396905487466967,79101910.62074968,-0.33415344981784545,91665550.3578192,-0.0002420450519415862
2025-02-22,0.00259549838031492,79307219.50164565,-0.3324252461753094,91929449.7525474,-0.0002834391670849534
2025-02-23,-0.008506528509775735,78632590.37792386,-0.33810398985112566,91180272.72922742,-0.00035705056406210023
2025-02-24,-0.0024288468905567795,78441603.85528801,-0.33971163391724774,90987734.22429353,-0.00031722231244590837
2025-02-25,-0.007216547187239963,77875526.31962354,-0.34447663606826945,90363260.28236037,-0.0003532710846196885
2025-02-26,0.005826908150083909,78329299.85862744,-0.3406569616364052,90912849.66639347,-0.0002550922371951092
2025-02-27,0.04837338269847247,82118353.05719222,-0.3087623085120695,95302825.99882616,8.563956269136419e-05
2025-02-28,-0.08187943134460796,75394549.00591357,-0.3653604576150608,87589675.70060094,-0.0009463612348062922
2025-03-01,-0.0067393768827480605,74886436.7252579,-0.36963753267588767,87030922.8999855,-0.00036016841843811154
2025-03-02,0.006609603475301151,75381406.37769009,-0.36547108672116274,87626945.25339687,-0.0002387940086172602
2025-03-03,0.010471286507498512,76170746.68120906,-0.3588267526729284,88562083.15984963,-0.00020052116248869822
2025-03-04,-0.0007069713804829236,76116896.14327542,-0.35928004380872,87614356.69710267,0.0099942952217984
2025-03-05,0.0,76116896.14327542,-0.35928004380872,82794244.36137444,0.05501509703931462
2025-03-06,0.0,76116896.14327542,-0.35928004380872,83762593.87790577,-0.011695855478851325
2025-03-07,0.0,76116896.14327542,-0.35928004380872,88493103.6937256,-0.05647520685325391
2025-03-08,0.0,76116896.14327542,-0.35928004380872,84255738.41473258,0.04788356495731627
2025-03-09,0.0,76116896.14327542,-0.35928004380872,86685884.24986938,-0.028842496438342025
2025-03-10,0.0,76116896.14327542,-0.35928004380872,85878595.32809581,0.009312807139932655
2025-03-11,0.0,76116896.14327542,-0.35928004380872,85813123.28475526,0.0007623790665232111
2025-03-12,0.0,76116896.14327542,-0.35928004380872,83024818.72212501,0.032492752342526354
2025-03-13,0.0,76116896.14327542,-0.35928004380872,82235867.2860206,0.009502597515387956
2025-03-14,0.0,76116896.14327542,-0.35928004380872,85755679.75894214,-0.04280142703036671
2025-03-15,0.0,76116896.14327542,-0.35928004380872,87457498.45758943,-0.01984496774360678
2025-03-16,0.0,76116896.14327542,-0.35928004380872,92410563.9216011,-0.05663397137311832
2025-03-17,0.0,76116896.14327542,-0.35928004380872,96003226.09041665,-0.03887718044728605
2025-03-18,0.0,76116896.14327542,-0.35928004380872,97467349.56846325,-0.015250773725746347
2025-03-19,0.0,76116896.14327542,-0.35928004380872,103023564.02271369,-0.05700590483736945
2025-03-20,0.013928825039565051,77177115.07220985,-0.3503555676395739,104594444.77297482,-0.0013189560400606037
2025-03-21,0.027395145228601425,79291393.34793752,-0.33255846406810763,107491252.94288404,-0.000300476428904739
2025-03-22,-0.008592751715441937,78610062.09172726,-0.3382936234709436,106600121.37819432,-0.00030248120233122844
2025-03-23,0.0030311438530397083,78848340.49822366,-0.3362878962552104,106955042.86937782,-0.0002983222544548081
2025-03-24,-0.0214365242742538,77158106.13314886,-0.3505155768782516,104696413.08340646,-0.0003189619286448897
2025-03-25,0.03260591594388118,79673916.85611539,-0.3293385423710837,108137437.20781201,-0.00026076996315405054
2025-03-26,-0.03685955034894106,76737172.10626006,-0.3540588221356509,104189802.64265911,-0.00035383440926528564
2025-03-27,0.0259825336239079,78730998.26071458,-0.3372756337627237,106923244.0945955,-0.00025267733345724075
2025-03-28,-0.005211715033059061,78320674.73351146,-0.34072956430501705,106399231.04163647,-0.00031088119289390814
2025-03-29,0.03847146850011751,81333786.1044297,-0.3153664625051187,110514743.40223601,-0.0002084384908367376
2025-03-30,0.024992260704019165,83366501.29079655,-0.2982559226493317,113302788.09010532,-0.0002355469353811923
2025-03-31,0.059327396709873303,88312418.7851898,-0.2566232733835445,120039848.5809949,-0.00013328033482440382
2025-04-01,0.024356237454314478,90463377.02728675,-0.23851741331206314,122991003.06396751,-0.0002285526621221834
2025-04-02,-0.04956197126235662,85979833.73476464,-0.2762579913902756,116951494.41485298,-0.00045668308145285774
2025-04-03,-0.001247128976352485,85872605.79273205,-0.27716059102061635,116841267.45211045,-0.00030462744361003935
2025-04-04,-0.03674918899275481,82716857.1731546,-0.30372435307261086,112599435.18598841,-0.00044495882972073186
2025-04-05,-0.015754395775392505,81413703.06795211,-0.31469375518307247,110867097.94761238,-0.00036944081967171805
2025-04-06,0.04949558889938399,85443322.24577999,-0.28077411901943317,116361594.80861533,-6.372096547080375e-05
2025-04-07,0.021404503679888665,87272194.1512117,-0.26537944600331353,118875131.15376069,-0.00019657826883756613
2025-04-08,-0.021574328061095827,85389355.2039818,-0.28122839083566203,116359047.02747633,-0.00040855434657594003
2025-04-09,-0.031711644681280626,82681518.31218947,-0.30402182071247374,112724111.90905465,-0.0004726889551878166
2025-04-10,0.001960559213621371,82843620.32471265,-0.3026573142805921,112977631.4771374,-0.0002884677584189532
2025-04-11,-0.03826781682840541,79673375.83672458,-0.32934309644433074,108714993.93966031,-0.0005378920482094207
2025-04-12,-0.020716824775487752,78022796.47024357,-0.34323697799976477,106510635.57431331,-0.0004403358987971062
2025-04-13,0.01096332515257048,78878185.75725968,-0.3360366714413914,107701882.8048466,-0.00022097793706943314
2025-04-14,0.03815349093973963,81887663.9028924,-0.31070415260091105,111812862.07271777,-1.6494215674622836e-05
2025-04-15,0.02053322483833675,83569081.71729665,-0.29655068598613366,114125193.10813354,-0.00014714227284540193
2025-04-16,-0.07297537464524839,77470596.67021754,-0.34788516322023855,105894339.89553057,-0.0008541103701092956
2025-04-17,0.010730915930150964,78301927.13014428,-0.34088737372995076,107052795.94682351,-0.0002088193988176723
2025-04-18,-0.0007062617088826606,78246625.47728054,-0.3413528797397264,107428023.95529053,-0.004211336052325265
2025-04-19,0.0,78246625.47728054,-0.3413528797397264,108979766.87977701,-0.014444489131926197
2025-04-20,0.0,78246625.47728054,-0.3413528797397264,114746835.53875872,-0.05291870981283853
2025-04-21,0.0,78246625.47728054,-0.3413528797397264,107308529.71818012,0.0648236248577515
2025-04-22,0.0,78246625.47728054,-0.3413528797397264,105407525.89084554,0.017715309606115337
2025-04-23,0.0,78246625.47728054,-0.3413528797397264,107527166.07451952,-0.020109002329387282
2025-04-24,0.0,78246625.47728054,-0.3413528797397264,102214139.03692527,0.04941102078252624
2025-04-25,0.0,78246625.47728054,-0.3413528797397264,107164407.56246266,-0.04843036953771218
2025-04-26,0.0,78246625.47728054,-0.3413528797397264,108556195.83303463,-0.01298741160642125
2025-04-27,0.0,78246625.47728054,-0.3413528797397264,111627325.25063674,-0.028290687546988824
2025-04-28,0.0,78246625.47728054,-0.3413528797397264,109721824.79919405,0.01707019716869751
2025-04-29,0.0,78246625.47728054,-0.3413528797397264,112710695.3735425,-0.02724043807891907
2025-04-30,0.0,78246625.47728054,-0.3413528797397264,116699649.71398677,-0.03539108979164918
2025-05-01,0.0,78246625.47728054,-0.3413528797397264,117709346.36167859,-0.008652096644389484
2025-05-02,0.0,78246625.47728054,-0.3413528797397264,118733515.20502964,-0.008700828566358343
2025-05-03,0.008539100119375531,78914781.24623433,-0.3357286260364855,119903157.12285435,-0.0013118835376397797
2025-05-04,-0.026726713731165752,76805648.47870865,-0.3534824168882165,116734470.5776636,-0.0002996652595055327
2025-05-05,-0.0038221235160853517,76512087.80349,-0.3559534869461907,116323458.10610467,-0.00030120574839409553
2025-05-06,-0.003983177443996344,76207326.58115807,-0.3585188384898711,115895303.9065853,-0.00030245640552084563
2025-05-07,0.01318034281328817,77211765.27038194,-0.35006389687290135,117456251.82087862,-0.0002882608460237357
2025-05-08,0.03293320176392589,79754595.91458032,-0.32865942005495685,121355138.79575859,-0.0002611741372036125
2025-05-09,-0.03302060100483584,77121051.22458304,-0.35082748948367726,117390083.58155161,-0.0003474463815266171
2025-05-10,-0.003105947378888363,76881517.29767494,-0.35284378514116177,117061357.42528424,-0.00030565840866192406
2025-05-11,0.04840808541162467,80603204.35359609,-0.3215161918176114,122751309.37016827,-0.00019849211346278928
2025-05-12,-0.02294740953809349,78753569.61321148,-0.3370856376289379,119977765.22240488,-0.0003525862160913551
2025-05-13,-0.02547954987018808,76746964.10879633,-0.35397639718463536,116964883.51575734,-0.00036754931689786385
2025-05-14,0.007396070904151175,77314590.09702332,-0.3491983608124578,117862448.42116188,-0.0002777272344467452
2025-05-15,0.028012632467748988,79480375.2938059,-0.33096769368448864,121188565.15002467,-0.0002076936277812802
2025-05-16,0.0012699883422953029,79581314.44387029,-0.33011803045484894,121378302.06112377,-0.00029564543564575274
2025-05-17,0.04359203095542186,83050425.56658065,-0.3009165149019577,126685779.38274561,-0.00013470793856185104
2025-05-18,0.028428827652696276,85411451.80149606,-0.28104239098925915,130311197.94846529,-0.0001885797894325414
2025-05-19,0.027952900151416715,87798949.58549082,-0.26094544073148057,133977925.98995546,-0.00018534198906516863
2025-05-20,0.01871181024413837,89441826.8697692,-0.24711639205838273,136514359.6484782,-0.00021991779823271607
2025-05-21,0.07572553516624847,96214857.07572941,-0.19010387792910777,146846435.1993377,4.063595517389551e-05
2025-05-22,-0.005690655085796359,95667331.50998224,-0.19471271741513727,146058578.51679438,-0.0003254810420830756
2025-05-23,-0.06351690042654734,89590839.1403892,-0.2458620695578449,136869637.03482428,-0.000604187080418761
2025-05-24,0.0525212039098546,94296257.87133656,-0.20625383753693674,144060239.38878238,-1.4935658693815412e-05
2025-05-25,-0.013821709353747935,92992922.40189289,-0.217224766295154,142123150.40911293,-0.0003753275631296349
2025-05-26,0.004377569545224835,93400005.38692087,-0.21379811327133139,142784332.06536603,-0.0002746046737522878
2025-05-27,0.04306796854031547,97422553.88059008,-0.17993799514736436,148939139.49883816,-3.7653375221324836e-05
2025-05-28,-0.0506830532392617,92484881.39555529,-0.22150124139880623,141481413.4326649,-0.0006107479253760761
2025-05-29,-0.03941960951514645,88839163.48488787,-0.2521893584708915,135984476.9857187,-0.0005668986637499263
2025-05-30,-0.050713946885554084,84333778.86655821,-0.2901137876258508,129179692.18888944,-0.0006730528977506589
2025-05-31,-0.024711565818977155,82249759.13933419,-0.3076561874869191,126051946.81146777,-0.0004992045381635446
2025-06-01,0.015097592433232165,83491532.48055136,-0.2972034627819265,127976554.75013845,-0.0001707789593117237
2025-06-02,0.017829605175959884,84980153.54021542,-0.2846728780042965,130276806.74912134,-0.00014440579404872977
2025-06-03,0.009827880597660377,85815328.3423795,-0.27764272846105476,131584886.68906537,-0.0002128931408533763
2025-06-04,-0.04471466589826356,81978124.60660021,-0.30994269251709994,125794032.11308731,-0.0007061576137078474
2025-06-05,-0.07374709973124205,75932475.67545708,-0.3608324175923137,116645873.72306876,-0.0010237897589974176
2025-06-06,0.0026683268422378337,76135088.33849947,-0.359126909575487,116988732.6581874,-0.00027098789025448156
2025-06-07,-0.0007080212916500406,76081183.07491416,-0.3595806613687531,115362959.76861386,0.01318881178477671
2025-06-08,0.0,76081183.07491416,-0.3595806613687531,117197270.59396234,-0.015900344694931512
2025-06-09,0.0,76081183.07491416,-0.3595806613687531,119970452.88912845,-0.02366251603908065
2025-06-10,0.0,76081183.07491416,-0.3595806613687531,120645133.82338329,-0.005623725825877779
2025-06-11,0.0,76081183.07491416,-0.3595806613687531,123724511.43385139,-0.02552425873202746
2025-06-12,0.0,76081183.07491416,-0.3595806613687531,124780470.93645102,-0.00853476397168218
2025-06-13,0.0,76081183.07491416,-0.3595806613687531,127046742.6565105,-0.018162070579246903
2025-06-14,0.0,76081183.07491416,-0.3595806613687531,124334352.5817862,0.02134954441183623
2025-06-15,0.0,76081183.07491416,-0.3595806613687531,123768934.00152327,0.004547565242606688
2025-06-16,0.0,76081183.07491416,-0.3595806613687531,124696809.28937192,-0.007496835093022902
2025-06-17,0.0,76081183.07491416,-0.3595806613687531,128120598.51061915,-0.027456911213357138
2025-06-18,0.0,76081183.07491416,-0.3595806613687531,126660059.88023397,0.011399717511186291
2025-06-19,0.0,76081183.07491416,-0.3595806613687531,128924406.37828693,-0.017877352183427453
2025-06-20,0.0,76081183.07491416,-0.3595806613687531,127982376.19586052,0.007306841341292114
2025-06-21,0.0,76081183.07491416,-0.3595806613687531,127654568.61920385,0.002561349354500142
2025-06-22,0.0,76081183.07491416,-0.3595806613687531,131196294.75661884,-0.02774460934477041
2025-06-23,0.0,76081183.07491416,-0.3595806613687531,122986301.96125297,0.06257793187373295
2025-06-24,0.0,76081183.07491416,-0.3595806613687531,118031538.73240611,0.04028711449839251
2025-06-25,0.0,76081183.07491416,-0.3595806613687531,112574948.63818489,0.04622993271817011
2025-06-26,0.0,76081183.07491416,-0.3595806613687531,104303423.70188947,0.0734757158351459
2025-06-27,0.0,76081183.07491416,-0.3595806613687531,102164738.10526198,0.02050446208496559
2025-06-28,0.0,76081183.07491416,-0.3595806613687531,104737438.76996076,-0.025181884791287468
2025-06-29,0.0,76081183.07491416,-0.3595806613687531,103908306.81778769,0.007916290124242331
2025-06-30,0.0,76081183.07491416,-0.3595806613687531,104690661.82660678,-0.007529282622139366
2025-07-01,0.0,76081183.07491416,-0.3595806613687531,108465279.44011943,-0.036054959894745275
2025-07-02,0.0,76081183.07491416,-0.3595806613687531,113203688.89049354,-0.043685956232566214
2025-07-03,0.0,76081183.07491416,-0.3595806613687531,113089079.90105753,0.0010124139112365205
2025-07-04,0.0,76081183.07491416,-0.3595806613687531,118123211.84712943,-0.04451474846622072
2025-07-05,0.0,76081183.07491416,-0.3595806613687531,118613193.19865735,-0.004148053069891411
2025-07-06,0.0,76081183.07491416,-0.3595806613687531,115577081.75666983,0.02559674316247884
2025-07-07,0.0,76081183.07491416,-0.3595806613687531,113517404.39550528,0.017820811270359616
2025-07-08,0.0,76081183.07491416,-0.3595806613687531,108275492.09616695,0.046177168402080526
2025-07-09,0.0,76081183.07491416,-0.3595806613687531,105328202.52475353,0.0272202833194769
2025-07-10,0.0,76081183.07491416,-0.3595806613687531,104247900.2324634,0.010256534018381669
2025-07-11,0.0,76081183.07491416,-0.3595806613687531,107053703.34245381,-0.026914720620115462
2025-07-12,0.0,76081183.07491416,-0.3595806613687531,113077040.84330592,-0.056264634597311236
2025-07-13,0.0,76081183.07491416,-0.3595806613687531,108211357.43096901,0.04302980849206528
2025-07-14,0.0,76081183.07491416,-0.3595806613687531,109701479.65433663,-0.01377047898431738
2025-07-15,0.0,76081183.07491416,-0.3595806613687531,106180346.71725194,0.03209740605304123
2025-07-16,0.0,76081183.07491416,-0.3595806613687531,107920675.1793508,-0.016390306830822432
2025-07-17,0.0,76081183.07491416,-0.3595806613687531,107597477.27439103,0.002994772822007219
2025-07-18,0.0,76081183.07491416,-0.3595806613687531,101422567.11149853,0.05738898642712098
2025-07-19,0.0,76081183.07491416,-0.3595806613687531,104557082.63768855,-0.03090550373019152
2025-07-20,0.0,76081183.07491416,-0.3595806613687531,102658323.63205367,0.018160022809879384
2025-07-21,0.0,76081183.07491416,-0.3595806613687531,101027615.90975028,0.015884807627953745
2025-07-22,0.0,76081183.07491416,-0.3595806613687531,97690463.90560025,0.03303207716127021
2025-07-23,0.0,76081183.07491416,-0.3595806613687531,95762340.88387789,0.01973706485400184
2025-07-24,0.0,76081183.07491416,-0.3595806613687531,97188480.98070747,-0.014892494102237253
2025-07-25,0.0,76081183.07491416,-0.3595806613687531,96716551.31693058,0.004855818909965004
2025-07-26,0.0,76081183.07491416,-0.3595806613687531,97849796.95162061,-0.011717184073039455
2025-07-27,0.0,76081183.07491416,-0.3595806613687531,99100464.06537987,-0.012781499325722923
2025-07-28,0.0,76081183.07491416,-0.3595806613687531,103407486.47621655,-0.04346117297690144
2025-07-29,0.0,76081183.07491416,-0.3595806613687531,102397282.52367626,0.009769156827660108
2025-07-30,0.0,76081183.07491416,-0.3595806613687531,97680919.9949014,0.04605945013906343
2025-07-31,0.0,76081183.07491416,-0.3595806613687531,101134049.65857315,-0.035351117330303605
2025-08-01,0.0,76081183.07491416,-0.3595806613687531,100182618.79790382,0.009407621507112163
2025-08-02,0.0,76081183.07491416,-0.3595806613687531,103876047.22014514,-0.03686695822647623
2025-08-03,0.0,76081183.07491416,-0.3595806613687531,105275056.84839539,-0.013468067621839053
2025-08-04,0.0,76081183.07491416,-0.3595806613687531,104959610.56630579,0.0029964009665071067
2025-08-05,0.0,76081183.07491416,-0.3595806613687531,106256998.3234338,-0.0123608286094814
2025-08-06,0.0,76081183.07491416,-0.3595806613687531,113018386.34799278,-0.06363240192404174
2025-08-07,0.06627435914227742,81123414.72599037,-0.3171372801186461,120665592.02344574,-0.0013890177874427145
2025-08-08,0.0031200102391968354,81376520.61057407,-0.31500674144065055,121078292.0377476,-0.000300186085051779
2025-08-09,0.006027626679905529,81867027.89732425,-0.31087785779980276,121844245.29825197,-0.00029847230624113763
2025-08-10,0.035359569660225576,84761810.77313532,-0.28651079540827096,126186735.82448712,-0.00028011537869887526
2025-08-11,-0.02618311183091504,82542482.80267146,-0.30519216304224683,122923401.33663249,-0.0003219587823600767
2025-08-12,0.011571648116844857,83497635.3683547,-0.2971520912441456,124381057.99701066,-0.000286603806939123
2025-08-13,7.240370572225707e-05,83503680.90657441,-0.2971012024509925,124427376.11808494,-0.000299985159754268
2025-08-14,0.010964135941582853,84419226.61565666,-0.28939452448148995,125826569.77242133,-0.0002809268250587582
2025-08-15,-0.025820180914725266,82239506.91175921,-0.30774248641837226,122622043.63349377,-0.0003523791243443819
2025-08-16,-0.05008575346143085,78120479.2437872,-0.34241472557544483,116531877.62112065,-0.0004195936755438945
2025-08-17,-0.06562103453748547,72994132.57724573,-0.3855661515798004,108941519.00791247,-0.00048556458576398676
2025-08-18,-0.034973345709764736,70441283.54383731,-0.4070549589763812,105176904.10802127,-0.0004170540940973133
2025-08-19,-0.013829905856875935,69467087.22398853,-0.4152553330720393,103759370.90620583,-0.0003522967388173148
2025-08-20,-0.008517403434916582,68875408.01665328,-0.4202358393066807,102910398.16455191,-0.0003352726621561608
2025-08-21,0.06317352341113902,73226510.21744508,-0.383610094528182,109413450.01074617,-1.7873786605449027e-05
2025-08-22,0.036455164762779546,75895994.7124254,-0.36113949896609276,113417083.76005721,-0.00013662307425366116
2025-08-23,-0.030025581735303786,73617173.31980528,-0.3803216571573435,110061422.06130768,-0.00043866601237185776
2025-08-24,0.012087807835349684,74507043.56427673,-0.3728311044293335,111418112.94344491,-0.0002388626430809282
2025-08-25,-0.0007038403708778951,74454602.49910143,-0.373272531217395,110100426.23371306,0.011122663192332571
2025-08-26,0.0,74454602.49910143,-0.373272531217395,109230672.1924361,0.00789964281728317
2025-08-27,0.0,74454602.49910143,-0.373272531217395,110009532.84739156,-0.007130420781292335
2025-08-28,0.0,74454602.49910143,-0.373272531217395,112321215.49740237,-0.02101347574321255
2025-08-29,0.0,74454602.49910143,-0.373272531217395,111236611.34711418,0.009656271484288603
2025-08-30,0.0,74454602.49910143,-0.373272531217395,115156950.94402044,-0.035243249047499425
2025-08-31,0.0,74454602.49910143,-0.373272531217395,111087071.30790581,0.035342023236556996
2025-09-01,0.0,74454602.49910143,-0.373272531217395,111242909.80540048,-0.0014028499955924811
2025-09-02,0.0,74454602.49910143,-0.373272531217395,120623530.38745685,-0.08432555925106677
2025-09-03,0.0,74454602.49910143,-0.373272531217395,121629355.93955016,-0.008338551764008884
2025-09-04,0.0,74454602.49910143,-0.373272531217395,127353581.80225293,-0.04706286421139749
2025-09-05,0.0,74454602.49910143,-0.373272531217395,127879379.62033686,-0.004128645701542588
2025-09-06,0.01845935359726747,75828986.33357634,-0.3617035472620165,130409456.1446325,-0.0013255134532861312
2025-09-07,-0.0009171101407073889,75759442.80125025,-0.36228893541160007,130328985.39604108,-0.00030004792014126647
2025-09-08,-0.004554290937185401,75414412.2574943,-0.36519325713359785,129774690.66949475,-0.00030124833993083744
2025-09-09,-0.024056921435760548,73600173.6666917,-0.3804647530736259,126693393.51694268,-0.00031348474054715414
2025-09-10,0.014682440570788158,74680803.84255259,-0.3713684636291209,128589948.45000416,-0.0002872029158538236
2025-09-11,-0.026379892398076255,72710732.2729842,-0.3879516959166221,125240284.44380304,-0.0003307023441315726
2025-09-12,0.02223197648623465,74327235.5631741,-0.3743446524118006,128058031.48329526,-0.0002667510757949909
2025-09-13,0.03496537172364067,76926114.9838311,-0.3524683806124956,132659052.07735504,-0.000963812418628196
